timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1526988019025,0,Debug Sampler,200,OK,[TG]-DAMsl_Normal_Workflow_Single_user 1-1,text,false,"javax.script.ScriptException: groovy.json.JsonException: Unable to determine the current character, it is not a string, number, array, or object

The current character read is 'J' with an int value of 74
Unable to determine the current character, it is not a string, number, array, or object
line number 1
index number 0
JMeterVariables:
^",674,0,1,1,0,0,0
1526988018471,528,[TC] - DAMsl_Normal_Workflow_SingleUser_HappyPath,,"Number of samples in transaction : 4, number of failing samples : 1",[TG]-DAMsl_Normal_Workflow_Single_user 1-1,,false,,1025,305,1,1,527,28,260
1526989083829,508,Match Repo,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG]-DAMsl_Normal_Workflow_Single_user 1-1,text,true,,351,305,1,1,508,0,249
1526989084364,0,Debug Sampler,200,OK,[TG]-DAMsl_Normal_Workflow_Single_user 1-1,text,false,"javax.script.ScriptException: groovy.json.JsonException: Unable to determine the current character, it is not a string, number, array, or object

The current character read is 'J' with an int value of 74
Unable to determine the current character, it is not a string, number, array, or object
line number 1
index number 0
JMeterVariables:
^",675,0,1,1,0,0,0
1526989083828,508,[TC] - DAMsl_Normal_Workflow_SingleUser_HappyPath,,"Number of samples in transaction : 4, number of failing samples : 1",[TG]-DAMsl_Normal_Workflow_Single_user 1-1,,false,,1026,305,1,1,508,30,249
1526990688042,513,Match Repo,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG]-DAMsl_Normal_Workflow_Single_user 1-1,text,true,,536,305,1,1,513,0,250
1526990688599,0,Debug Sampler,200,OK,[TG]-DAMsl_Normal_Workflow_Single_user 1-1,text,false,"javax.script.ScriptException: groovy.json.JsonException: Unable to determine the current character, it is not a string, number, array, or object

The current character read is 'J' with an int value of 74
Unable to determine the current character, it is not a string, number, array, or object
line number 1
index number 0
JMeterVariables:
^",676,0,1,1,0,0,0
1526990688041,513,[TC] - DAMsl_Normal_Workflow_SingleUser_HappyPath,,"Number of samples in transaction : 5, number of failing samples : 1",[TG]-DAMsl_Normal_Workflow_Single_user 1-1,,false,,1212,305,1,1,513,48,250
1526990765450,511,Match Repo,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG]-DAMsl_Normal_Workflow_Single_user 1-1,text,true,,536,305,1,1,511,0,251
1526990765986,260,Create Repository,200,Endpoint is working and returned a result.The Response data looks as per compliance.,[TG]-DAMsl_Normal_Workflow_Single_user 1-1,text,true,,430,533,1,1,260,0,0
1526990766252,0,Debug Sampler,200,OK,[TG]-DAMsl_Normal_Workflow_Single_user 1-1,text,false,"javax.script.ScriptException: groovy.json.JsonException: Unable to determine the current character, it is not a string, number, array, or object

The current character read is 'J' with an int value of 74
Unable to determine the current character, it is not a string, number, array, or object
line number 1
index number 0
JMeterVariables:
^",675,0,1,1,0,0,0
1526990765449,771,[TC] - DAMsl_Normal_Workflow_SingleUser_HappyPath,,"Number of samples in transaction : 6, number of failing samples : 1",[TG]-DAMsl_Normal_Workflow_Single_user 1-1,,false,,1641,838,1,1,771,34,251
